0,1,2,3
0.0,18.0,14.0,0.9999999999999999
0.0,18.0,15.0,1.0
0.0,18.0,16.0,0.2627311542474884
0.0,18.0,17.0,1.0
0.0,18.0,18.0,0.9999999999999999
0.0,19.0,0.0,0.31233337058333177
0.0,19.0,1.0,0.7464970501474927
0.0,19.0,2.0,0.0
0.0,19.0,3.0,0.2765151515151515
0.0,19.0,4.0,0.0
0.0,19.0,5.0,0.30793528505392914
0.0,19.0,6.0,0.0
0.0,19.0,7.0,0.9274040498113889
0.0,19.0,8.0,0.03034467725482959
0.0,19.0,9.0,0.0
0.0,19.0,10.0,1.0
0.0,19.0,11.0,0.5490487906848527
0.0,19.0,12.0,0.14841123193479744
0.0,19.0,13.0,0.7339849886542154
0.0,19.0,14.0,1.0
0.0,19.0,15.0,1.0
0.0,19.0,16.0,0.1211645335774934
0.0,19.0,17.0,0.49809160305343514
0.0,19.0,18.0,1.0
0.0,20.0,0.0,0.07171931259322051
0.0,20.0,1.0,0.0
0.0,20.0,2.0,0.0
0.0,20.0,3.0,0.0
0.0,20.0,4.0,0.0
0.0,20.0,5.0,0.9302587646076794
0.0,20.0,6.0,0.0
0.0,20.0,7.0,1.0
0.0,20.0,8.0,0.0
0.0,20.0,9.0,0.0
0.0,20.0,10.0,0.80766423880684
0.0,20.0,11.0,0.9999999999999998
0.0,20.0,12.0,0.6886760214582122
0.0,20.0,13.0,0.08444957659738263
0.0,20.0,14.0,0.9017955294979845
0.0,20.0,15.0,0.9218889883616832
0.0,20.0,16.0,0.6771884735000837
0.0,20.0,17.0,0.6276965038432929
0.0,20.0,18.0,0.9370029036737786
0.0,21.0,0.0,0.0
0.0,21.0,1.0,0.11500282102417142
0.0,21.0,2.0,0.0
0.0,21.0,3.0,0.0
0.0,21.0,4.0,0.0
0.0,21.0,5.0,0.7557529911382133
0.0,21.0,6.0,0.13672627703550067
0.0,21.0,7.0,0.60425333524405
0.0,21.0,8.0,0.0
0.0,21.0,9.0,0.0
0.0,21.0,10.0,0.0
0.0,21.0,11.0,1.0
0.0,21.0,12.0,0.7928713737448534
0.0,21.0,13.0,0.21880734959909698
0.0,21.0,14.0,0.5618703999624794
0.0,21.0,15.0,0.24904057327869225
0.0,21.0,16.0,0.5384973007106865
0.0,21.0,17.0,0.734703679397815
0.0,21.0,18.0,0.519351800473117
0.0,22.0,0.0,0.42172306641570323
0.0,22.0,1.0,0.27762388427208373
0.0,22.0,2.0,0.0
0.0,22.0,3.0,0.1691516709511568
0.0,22.0,4.0,0.0
0.0,22.0,5.0,0.6282958199356914
0.0,22.0,6.0,0.13546142582620924
0.0,22.0,7.0,0.802398329875452
0.0,22.0,8.0,0.0
0.0,22.0,9.0,0.0
0.0,22.0,10.0,0.4990401969904487
0.0,22.0,11.0,1.0
0.0,22.0,12.0,0.6027189755917224
0.0,22.0,13.0,0.8183236401562693
0.0,22.0,14.0,0.493822962711096
0.0,22.0,15.0,0.6880295978040338
0.0,22.0,16.0,0.18889953631960282
0.0,22.0,17.0,0.4955254410636665
0.0,22.0,18.0,0.5353134565242036
0.0,23.0,0.0,0.47900281854344584
0.0,23.0,1.0,0.2724968314321926
0.0,23.0,2.0,1.0
0.0,23.0,3.0,0.0
0.0,23.0,4.0,0.0
0.0,23.0,5.0,0.5859453993933266
0.0,23.0,6.0,0.0
0.0,23.0,7.0,1.0
0.0,23.0,8.0,0.0
0.0,23.0,9.0,0.0
0.0,23.0,10.0,0.9487446251947247
0.0,23.0,11.0,0.9999999999999999
0.0,23.0,12.0,0.2536138572579797
0.0,23.0,13.0,0.6404087715563125
0.0,23.0,14.0,0.0
0.0,23.0,15.0,0.4954627949183304
0.0,23.0,16.0,0.4034017825065096
0.0,23.0,17.0,1.0
0.0,23.0,18.0,0.0015625000000000222
0.0,24.0,0.0,0.23243409039881158
0.0,24.0,1.0,0.0
0.0,24.0,2.0,0.0
0.0,24.0,3.0,0.6503642039542143
0.0,24.0,4.0,0.0
0.0,24.0,5.0,0.16315839603771787
0.0,24.0,6.0,0.16466540888969128
0.0,24.0,7.0,0.7333880688551535
0.0,24.0,8.0,0.0
0.0,24.0,9.0,0.0
0.0,24.0,10.0,0.0
0.0,24.0,11.0,1.0
0.0,24.0,12.0,0.9948240288892514
0.0,24.0,13.0,0.20089443332941037
0.0,24.0,14.0,0.4451237809452363
0.0,24.0,15.0,0.13222832350349129
0.0,24.0,16.0,0.09018979759804019
0.0,24.0,17.0,0.2931654676258993
0.0,24.0,18.0,0.0
0.0,25.0,0.0,0.0
0.0,25.0,1.0,0.04987713249105835
0.0,25.0,2.0,0.0
0.0,25.0,3.0,0.0
0.0,25.0,4.0,0.0
0.0,25.0,5.0,1.0
0.0,25.0,6.0,0.0
0.0,25.0,7.0,0.0
0.0,25.0,8.0,0.0
0.0,25.0,9.0,0.0
0.0,25.0,10.0,0.8001904525036917
0.0,25.0,11.0,1.0
0.0,25.0,12.0,0.0
0.0,25.0,13.0,0.0
0.0,25.0,14.0,0.8345880925865359
0.0,25.0,15.0,0.853528954155033
0.0,25.0,16.0,0.3754513784182032
0.0,25.0,17.0,0.13529041541341807
0.0,25.0,18.0,0.8547577830164063
0.0,26.0,0.0,0.0
0.0,26.0,1.0,0.3839541547277937
0.0,26.0,2.0,1.0
0.0,26.0,3.0,0.40594965675057215
0.0,26.0,4.0,0.0
0.0,26.0,5.0,0.8758858068434905
0.0,26.0,6.0,0.12749547548010742
0.0,26.0,7.0,1.0
0.0,26.0,8.0,0.0
0.0,26.0,9.0,0.0
0.0,26.0,10.0,0.05728864233004982
0.0,26.0,11.0,1.0
0.0,26.0,12.0,0.1398555249435317
0.0,26.0,13.0,0.1661427929950606
0.0,26.0,14.0,1.0
0.0,26.0,15.0,0.7874235575644776
0.0,26.0,16.0,0.11928944705478042
0.0,26.0,17.0,0.291304347826087
0.0,26.0,18.0,0.8977802137571939
0.0,27.0,0.0,0.0
0.0,27.0,1.0,0.0018416463201953448
0.0,27.0,2.0,0.0
0.0,27.0,3.0,0.0
0.0,27.0,4.0,0.0
0.0,27.0,5.0,0.9774715216587151
0.0,27.0,6.0,0.0
0.0,27.0,7.0,0.9982040981447393
0.0,27.0,8.0,0.0
0.0,27.0,9.0,0.0
0.0,27.0,10.0,0.34541175413668534
0.0,27.0,11.0,0.852303270363477
0.0,27.0,12.0,0.08629789877631178
0.0,27.0,13.0,0.5124153770017633
0.0,27.0,14.0,0.6333207071724652
0.0,27.0,15.0,0.5177154262588709
0.0,27.0,16.0,0.5425722496596052
0.0,27.0,17.0,0.49946169874975194
0.0,27.0,18.0,0.5256345311593055
0.0,28.0,0.0,0.8291397840390644
0.0,28.0,1.0,0.4137096774193548
0.0,28.0,2.0,0.0
0.0,28.0,3.0,0.3306613226452906
0.0,28.0,4.0,1.0
0.0,28.0,5.0,0.9535864978902954
0.0,28.0,6.0,0.40890812001706767
0.0,28.0,7.0,0.7502582179323394
0.0,28.0,8.0,0.46964739956310786
0.0,28.0,9.0,0.4802494814844087
0.0,28.0,10.0,0.6819168469985107
0.0,28.0,11.0,0.3349886591271759
0.0,28.0,12.0,0.7946441939253583
0.0,28.0,13.0,0.8409652937665217
0.0,28.0,14.0,0.5899128597834697
0.0,28.0,15.0,0.41135222211693356
0.0,28.0,16.0,0.0
0.0,28.0,17.0,0.6362061498484192
0.0,28.0,18.0,0.3806797192463982
0.0,29.0,0.0,0.0
0.0,29.0,1.0,0.567983367983368
0.0,29.0,2.0,0.0
0.0,29.0,3.0,0.5109700565751345
0.0,29.0,4.0,0.0
0.0,29.0,5.0,0.316812856529473
0.0,29.0,6.0,0.1850624245177528
0.0,29.0,7.0,0.9374405246885231
0.0,29.0,8.0,0.060514313083487536
0.0,29.0,9.0,0.040709398396941765
0.0,29.0,10.0,0.89103876065182
0.0,29.0,11.0,1.0
0.0,29.0,12.0,0.0
0.0,29.0,13.0,0.47255466868181173
0.0,29.0,14.0,0.40801886792452835
0.0,29.0,15.0,0.44246509388541166
0.0,29.0,16.0,0.027479763413069513
0.0,29.0,17.0,0.4865410497981157
0.0,29.0,18.0,0.5219967311359303
0.0,31.0,0.0,0.23079711465233288
0.0,31.0,1.0,0.7160704145371948
0.0,31.0,2.0,0.0
0.0,31.0,3.0,1.0
0.0,31.0,4.0,0.0
0.0,31.0,5.0,0.29002134471718255
0.0,31.0,6.0,0.5076847626437591
0.0,31.0,7.0,0.014372161711900089
0.0,31.0,8.0,0.2338450262840288
0.0,31.0,9.0,0.09692421631620307
0.0,31.0,10.0,0.5042621670109828
0.0,31.0,11.0,1.0
0.0,31.0,12.0,0.6430114925370773
0.0,31.0,13.0,0.05582604846741174
0.0,31.0,14.0,0.6666666666666666
0.0,31.0,15.0,0.0
0.0,31.0,16.0,0.19017302716004147
0.0,31.0,17.0,0.0
0.0,31.0,18.0,0.0
0.0,32.0,0.0,0.0
0.0,32.0,1.0,0.5502167336800352
0.0,32.0,2.0,0.0
0.0,32.0,3.0,0.0
0.0,32.0,4.0,0.0
0.0,32.0,5.0,0.19794189488118763
0.0,32.0,6.0,0.0
0.0,32.0,7.0,0.7785653094636507
0.0,32.0,8.0,0.0
0.0,32.0,9.0,0.0
0.0,32.0,10.0,0.0
0.0,32.0,11.0,1.0
0.0,32.0,12.0,1.0
0.0,32.0,13.0,1.0
0.0,32.0,14.0,0.47977898369193217
0.0,32.0,15.0,0.2649845144835125
0.0,32.0,16.0,0.898361366845302
0.0,32.0,17.0,0.44546094299788885
0.0,32.0,18.0,0.44748799765001795
0.0,33.0,0.0,0.0
0.0,33.0,1.0,0.03301030848229802
0.0,33.0,2.0,0.0
0.0,33.0,3.0,0.0
0.0,33.0,4.0,0.0
0.0,33.0,5.0,0.7633959188541781
0.0,33.0,6.0,0.0
0.0,33.0,7.0,0.9999999999999998
0.0,33.0,8.0,0.023673771547717853
0.0,33.0,9.0,0.0
0.0,33.0,10.0,0.9999999999999999
0.0,33.0,11.0,0.9999999999999999
0.0,33.0,12.0,0.16366091684540196
0.0,33.0,13.0,0.4641002377032691
0.0,33.0,14.0,0.5560569389178324
0.0,33.0,15.0,0.47453935287785726
0.0,33.0,16.0,0.9584163566748389
0.0,33.0,17.0,0.3660622522390251
0.0,33.0,18.0,0.5182068040450798
0.0,34.0,0.0,0.6840662765966705
0.0,34.0,1.0,0.1837659982382507
0.0,34.0,2.0,0.0
0.0,34.0,3.0,0.0
0.0,34.0,4.0,0.0
0.0,34.0,5.0,0.27164235650691415
0.0,34.0,6.0,0.0
0.0,34.0,7.0,0.9999999999999999
0.0,34.0,8.0,0.0
0.0,34.0,9.0,0.0
0.0,34.0,10.0,0.7010722225567811
0.0,34.0,11.0,0.9999999999999999
0.0,34.0,12.0,1.0
0.0,34.0,13.0,0.8253528558237699
0.0,34.0,14.0,0.5206205145633009
0.0,34.0,15.0,0.9173994596547984
0.0,34.0,16.0,0.851918076374686
0.0,34.0,17.0,0.47628166317004833
0.0,34.0,18.0,0.5742875578019141
0.0,35.0,0.0,0.3295054824046666
0.0,35.0,1.0,0.42683600220872453
0.0,35.0,2.0,0.0
0.0,35.0,3.0,0.5424018212862834
0.0,35.0,4.0,1.0
0.0,35.0,5.0,0.4846801991574109
0.0,35.0,6.0,0.3227948510213787
0.0,35.0,7.0,0.29208032583303445
0.0,35.0,8.0,0.0
0.0,35.0,9.0,0.0
0.0,35.0,10.0,0.3878491234584931
0.0,35.0,11.0,0.9999999999999999
0.0,35.0,12.0,1.0
0.0,35.0,13.0,0.6525648305886806
0.0,35.0,14.0,0.3682403433476395
0.0,35.0,15.0,0.7129056229873668
0.0,35.0,16.0,0.0
0.0,35.0,17.0,0.7363379055083823
0.0,35.0,18.0,0.513777392059015
0.0,36.0,0.0,0.06161571289001966
0.0,36.0,1.0,0.8632116037532517
0.0,36.0,2.0,0.0
0.0,36.0,3.0,0.5078026846525161
0.0,36.0,4.0,1.0
0.0,36.0,5.0,0.5621843218814185
0.0,36.0,6.0,0.1654679011154072
0.0,36.0,7.0,0.6021922375728861
0.0,36.0,8.0,0.0
0.0,36.0,9.0,0.0
0.0,36.0,10.0,0.0
0.0,36.0,11.0,0.9999999999999999
0.0,36.0,12.0,1.0000000000000004
0.0,36.0,13.0,0.12277254158864113
0.0,36.0,14.0,0.38639157920997635
0.0,36.0,15.0,0.46439478257554606
0.0,36.0,16.0,0.0
0.0,36.0,17.0,0.5393770014278119
0.0,36.0,18.0,0.39931351321048575
0.0,37.0,0.0,1.0
0.0,37.0,1.0,0.0
0.0,37.0,2.0,1.0
0.0,37.0,3.0,1.0000000000000002
0.0,37.0,4.0,0.0
0.0,37.0,5.0,0.0
0.0,37.0,6.0,0.7355378450416197
0.0,37.0,7.0,0.32377411141954127
0.0,37.0,8.0,0.043064592628665285
0.0,37.0,9.0,0.05448201888724086
0.0,37.0,10.0,0.04654027668818217
0.0,37.0,11.0,1.0000000000000002
0.0,37.0,12.0,0.5251936911843149
0.0,37.0,13.0,1.0
0.0,37.0,14.0,0.7349013259694813
0.0,37.0,15.0,0.7656380766663713
0.0,37.0,16.0,0.6060256595890796
0.0,37.0,17.0,0.0
0.0,37.0,18.0,0.4293255665786839
0.0,38.0,0.0,0.7775320473041916
0.0,38.0,1.0,0.0
0.0,38.0,2.0,1.0
0.0,38.0,3.0,0.9999999999999999
0.0,38.0,4.0,1.0
0.0,38.0,5.0,0.0
0.0,38.0,6.0,0.3889504457947255
0.0,38.0,7.0,0.3419710191047757
0.0,38.0,8.0,0.0
0.0,38.0,9.0,0.0
0.0,38.0,10.0,0.0
0.0,38.0,11.0,1.0
0.0,38.0,12.0,1.0
0.0,38.0,13.0,0.016182269495408463
0.0,38.0,14.0,0.0
0.0,38.0,15.0,0.74184401593714
0.0,38.0,16.0,0.2887105166425082
0.0,38.0,17.0,1.0
0.0,38.0,18.0,0.0
0.0,39.0,0.0,0.02323626338637652
0.0,39.0,1.0,0.09314586994727592
0.0,39.0,2.0,0.0
0.0,39.0,3.0,0.0
0.0,39.0,4.0,0.0
0.0,39.0,5.0,1.0
0.0,39.0,6.0,0.1430256500845548
0.0,39.0,7.0,0.8104139890664738
0.0,39.0,8.0,0.0
0.0,39.0,9.0,0.0
0.0,39.0,10.0,0.6165513788196024
0.0,39.0,11.0,0.8822902869764323
